Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Virgin Islands (U.S.),VIR,8.153950803,8.115395388,8.086331775,8.065476174,8.051544796,8.043253854,8.130849348,8.343664488,8.589046296,8.774341795,8.806898008,8.634310829,8.330361409,7.991674664,7.714875506,7.596588849,7.59691745,7.60700426,7.620034487,7.629193336,7.627666016,6.783178621,7.619292817,7.330124033,7.391823803,8.010920646,8.296550414,8.547569931,7.929977308,7.92423361,8.633427567,,,
Viet Nam,VNM,28.60504956,28.34691847,28.11043523,27.89914647,27.71659882,27.56633894,27.44886579,27.36011706,27.29679744,27.25561161,27.23326426,27.27245424,27.37291606,27.46690786,27.48668781,27.36451404,27.00075971,26.36059835,25.47348872,24.36888958,23.07625967,20.49057658,21.51164395,23.22749251,20.40350649,19.37701405,20.33044562,18.57977976,20.16301763,20.83178689,20.80106417,,,
Vanuatu,VUT,14.69860391,14.63912444,14.60294331,14.58613756,14.58478426,14.59496045,14.65330058,14.77105288,14.90621506,15.01678487,15.06076003,14.94250654,14.66532019,14.33559335,14.05971839,13.94408769,13.95854158,13.99619795,14.04836548,14.10635288,14.16146883,14.26655811,14.07268029,14.26295472,13.91114164,13.46804142,13.8697381,13.67133279,14.6439252,14.33649809,14.08241154,,,
World,WLD,39.53535251,39.22864974,38.97804727,38.78962901,38.66761427,38.61391564,38.68649268,38.89642078,39.17171353,39.43859151,39.61725341,39.68138783,39.66789905,39.58808567,39.45364173,39.27890077,38.71657318,37.64825703,36.43498843,35.44053503,35.02895994,38.50114055,40.9836915,42.97150129,42.3303293,42.09751435,40.93234835,38.38682553,37.63276953,34.50584845,31.3565928,,,
Samoa,WSM,12.88974745,12.64199604,12.45509607,12.32723279,12.25659145,12.2413573,12.33317373,12.5394331,12.79194412,13.02251553,13.16295602,13.22111016,13.25170724,13.25688306,13.2387734,13.19951407,13.12423576,13.00544124,12.85632442,12.69007923,12.51989959,12.24986546,12.46582429,12.55893786,12.57885193,12.42244184,12.50988931,12.08913804,12.82459951,12.87267267,12.55189528,,,
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,43.87830932,42.09546936,40.75444238,39.82891984,39.29259319,39.11915389,39.72735658,41.17864045,42.9107238,44.36132491,44.96816207,44.29825807,42.70421133,40.80210364,39.20801677,38.53803249,38.55347535,38.61262082,38.72697704,38.90805216,39.16735432,43.23150958,53.63383338,48.42478785,38.08250688,44.06613149,40.72411682,42.12048052,43.91034833,41.64079343,34.83235984,,,
South Africa,ZAF,24.56797448,24.69795226,24.79068494,24.85090941,24.88336256,24.89278127,24.86329413,24.78370304,24.6657548,24.52119623,24.36177415,24.06394288,23.58936361,23.07759345,22.66818948,22.5007088,22.71703629,23.24411385,23.89908409,24.49908961,24.86127304,24.99688452,24.6444105,24.16074609,24.54848349,24.5964053,24.14768911,23.7549374,23.8122504,23.18977206,23.75306924,,,
Zambia,ZMB,23.38956435,22.88296163,22.52966548,22.30635934,22.18972666,22.15645086,22.37888252,22.91225303,23.55756708,24.11582939,24.38804463,24.43251491,24.45081432,24.45885554,24.47255127,24.50781418,24.5785406,24.69490091,24.86721887,25.10581823,25.42102275,26.56548854,26.87103025,25.65001604,26.0707378,25.67674229,26.16591031,23.75828241,23.33671991,23.20374759,24.3085919,,,
Zimbabwe,ZWE,20.80573688,20.37904748,20.02463906,19.75543024,19.58433966,19.52428593,19.5924258,19.75861614,19.96482577,20.15302349,20.26517812,20.30637468,20.32914569,20.34663123,20.37197137,20.4183062,20.49387436,20.61427265,20.80367837,21.08626885,21.48622138,23.61628294,23.53952785,22.59840069,23.42925253,23.10387907,22.5706982,17.99775381,19.11209934,18.52860746,19.49417966,,,
